,Группа,title,Старая цена,Новая цена,Скидка,Металл,Вес,Ссылка,Брэнд
10739,pendants,Подвеска,19403,13582,30,Золото 585,1.26 г.,https://miuz.ru/catalog/pendants/P2031-035993-2-12/,miuz
10740,pendants,Подвеска с топазом,20654,14458,30,Золото 585,1.35 г.,https://miuz.ru/catalog/pendants/P2031-01811-LB/,miuz
10741,pendants,Подвеска с фианитами,25436,17805,30,Золото 585,1.39 г.,https://miuz.ru/catalog/pendants/P2042-99EK75-SO003-Y/,miuz
10742,pendants,Подвеска с фианитами,34402,24082,30,Золото 585,1.88 г.,https://miuz.ru/catalog/pendants/P2042-49U22GLP1518-Y/,miuz
10743,pendants,Подвеска с бриллиантами и сапфирами,138900,55560,60,Золото 585,2.95 г.,https://miuz.ru/catalog/pendants/P108-180090D65S/,miuz
10744,pendants,Подвеска с бриллиантами и кварцем,73900,29560,60,Золото 585,1.91 г.,https://miuz.ru/catalog/pendants/P108-1931144DFYI/,miuz
10745,pendants,Подвеска с фианитом,17639,12347,30,Золото 585,1.2 г.,https://miuz.ru/catalog/pendants/P01-SW-59555-Z/,miuz
10746,pendants,Подвеска с бриллиантами и жемчугом,48900,29340,40,Золото 585,1.82 г.,https://miuz.ru/catalog/pendants/P2018-1982356DP-R17/,miuz
10747,pendants,Подвеска с фианитом,10499,7349,30,Золото 585,0.75 г.,https://miuz.ru/catalog/pendants/P01-W-59878-Z/,miuz
10748,pendants,Подвеска с цветными сапфирами,42900,21450,50,Золото 585,1.17 г.,https://miuz.ru/catalog/pendants/P2018-PR470053AKS/,miuz
10749,pendants,Подвеска с цветными бриллиантами и облагороженными бриллиантами,58900,29450,50,Золото 585,2.02 г.,https://miuz.ru/catalog/pendants/P01-SS-35584/,miuz
10750,pendants,Подвеска с бриллиантом,74900,37450,50,Золото 585,1.21 г.,https://miuz.ru/catalog/pendants/P178-P-15389/,miuz
10751,pendants,Подвеска с бриллиантами,209900,125940,40,Золото 585,1.36 г.,https://miuz.ru/catalog/pendants/P08-P23SS0189/,miuz
10752,pendants,Подвеска с бриллиантом,48900,24450,50,Золото 585,1.46 г.,https://miuz.ru/catalog/pendants/P01-PL-33661/,miuz
10753,pendants,Подвеска с бриллиантом,219900,120945,45,Золото 585,0.6 г.,https://miuz.ru/catalog/pendants/P01-SOL160-025-G1/,miuz
10754,pendants,Подвеска с выращенным бриллиантом,14000,9100,35,Серебро 925,1.17 г.,https://miuz.ru/catalog/pendants/P01-SCV-33661/,miuz
10755,pendants,Подвеска с бриллиантами,53900,26950,50,Золото 585,1.47 г.,https://miuz.ru/catalog/pendants/P01-PL-35388/,miuz
10756,pendants,Подвеска с бриллиантом,36900,14760,60,Золото 585,1.01 г.,https://miuz.ru/catalog/pendants/P01-PL-34886/,miuz
10757,pendants,Подвеска с бриллиантом,22900,9160,60,Золото 585,0.43 г.,https://miuz.ru/catalog/pendants/P01-PL-33658/,miuz
10758,pendants,Подвеска с фианитом,24918,17442,30,Золото 585,1.78 г.,https://miuz.ru/catalog/pendants/P01-R-60380-Z/,miuz
10759,pendants,Подвеска с бриллиантом,21900,10950,50,Золото 585,0.42 г.,https://miuz.ru/catalog/pendants/P01-L-PL-34988/,miuz
10760,pendants,Подвеска с бриллиантами,27900,13950,50,Золото 585,0.44 г.,https://miuz.ru/catalog/pendants/P01-L-PL-34991/,miuz
10761,pendants,Подвеска с бриллиантом и цветными сапфирами,61900,30950,50,Золото 585,1.94 г.,https://miuz.ru/catalog/pendants/P01-L-PL-35552-B/,miuz
10762,pendants,Подвеска с бриллиантом и цветными сапфирами,28900,14450,50,Золото 585,0.79 г.,https://miuz.ru/catalog/pendants/P01-L-PL-35556-B/,miuz
10763,pendants,Подвеска с бриллиантом и рубинами,34900,20940,40,Золото 585,0.82 г.,https://miuz.ru/catalog/pendants/P01-L-PL-35556-RU/,miuz
10764,pendants,Подвеска с бриллиантами,30900,15450,50,Золото 585,0.58 г.,https://miuz.ru/catalog/pendants/P01-L-35037/,miuz
10765,pendants,Подвеска с цветными сапфирами,59900,29950,50,Золото 585,1.67 г.,https://miuz.ru/catalog/pendants/P01-L-35022-SC/,miuz
10766,pendants,Подвеска с цветными сапфирами,77900,38950,50,Золото 585,2.39 г.,https://miuz.ru/catalog/pendants/P01-L-35034-SC/,miuz
10767,pendants,Подвеска с сапфирами,45900,27540,40,Золото 585,1.34 г.,https://miuz.ru/catalog/pendants/P01-EST-0246SA/,miuz
10768,pendants,Подвеска с бриллиантами и облагороженным рубином,499900,299940,40,Золото 585,4.13 г.,https://miuz.ru/catalog/pendants/P01-EX-52862-RO/,miuz
10769,pendants,Подвеска с бриллиантами и сапфиром,549900,329940,40,Золото 585,3.79 г.,https://miuz.ru/catalog/pendants/P01-EX-52862-SA/,miuz
10770,pendants,Подвеска с облагороженным рубином и цветными сапфирами,72900,43740,40,Золото 585,1.73 г.,https://miuz.ru/catalog/pendants/P01-L-35022-MIX/,miuz
10771,pendants,Подвеска с бриллиантом и облагороженным рубином,31900,19140,40,Золото 585,0.7 г.,https://miuz.ru/catalog/pendants/P01-L-35041-RO/,miuz
10772,pendants,Подвеска с бриллиантом и сапфиром,26900,16140,40,Золото 585,0.58 г.,https://miuz.ru/catalog/pendants/P01-BS-0185-SA/,miuz
10773,pendants,Подвеска с фианитами,11199,7839,30,Золото 585,0.82 г.,https://miuz.ru/catalog/pendants/P01-59606-Z/,miuz
10774,pendants,Подвеска с фианитами,19739,12830,35,Золото 585,1.41 г.,https://miuz.ru/catalog/pendants/P01-59640-Z/,miuz
10775,pendants,Подвеска с бриллиантом и изумрудом,23900,11950,50,Золото 585,0.4 г.,https://miuz.ru/catalog/pendants/P01-BS-002-EM/,miuz
10776,pendants,Подвеска,13859,9701,30,Золото 585,1.05 г.,https://miuz.ru/catalog/pendants/P01-59656-Z/,miuz
10777,pendants,Подвеска с бриллиантами,26900,10760,60,Золото 375,0.58 г.,https://miuz.ru/catalog/pendants/P01-9-35036-66/,miuz
10778,pendants,Подвеска с фианитами,23518,16462,30,Золото 585,1.68 г.,https://miuz.ru/catalog/pendants/P01-59818-Z/,miuz
10779,pendants,Подвеска с фианитами,10219,7153,30,Золото 585,0.87 г.,https://miuz.ru/catalog/pendants/P01-60298-Z/,miuz
10780,pendants,Подвеска с бриллиантами и выращенным сапфиром,34900,20940,40,Золото 585,1.18 г.,https://miuz.ru/catalog/pendants/P01-35787-SS/,miuz
10781,pendants,Подвеска с изумрудами,34900,20940,40,Золото 585,0.87 г.,https://miuz.ru/catalog/pendants/P01-34168-EM/,miuz
10782,pendants,Подвеска с агатом,22490,15743,30,Золото 585,1.47 г.,https://miuz.ru/catalog/pendants/P01-33986-AG/,miuz
10783,pendants,Подвеска с кварцем,11168,7818,30,Золото 585,0.68 г.,https://miuz.ru/catalog/pendants/P01-34006-SQ/,miuz
10784,pendants,Подвеска с кварцем,20042,14030,30,Золото 585,1.31 г.,https://miuz.ru/catalog/pendants/P01-33997-SQ/,miuz
10785,pendants,Подвеска с гранатом,23713,16599,30,Золото 585,1.55 г.,https://miuz.ru/catalog/pendants/P01-34005-GR/,miuz
10786,pendants,Подвеска с кварцем,8873,6211,30,Золото 585,0.59 г.,https://miuz.ru/catalog/pendants/P01-33992-SQ/,miuz
10787,pendants,Подвеска с аметистом,11168,7818,30,Золото 585,0.67 г.,https://miuz.ru/catalog/pendants/P01-34006-AM/,miuz
10788,pendants,Подвеска с кварцем,27385,19170,30,Золото 585,1.79 г.,https://miuz.ru/catalog/pendants/P01-34008-SQ/,miuz
10789,pendants,Подвеска с бриллиантами,264900,158940,40,Золото 585,2.37 г.,https://miuz.ru/catalog/pendants/P01-34254/,miuz
10790,pendants,Подвеска с аметистом,21266,14886,30,Золото 585,1.39 г.,https://miuz.ru/catalog/pendants/P01-34002-AM/,miuz
10791,pendants,Подвеска с аметистом,20042,14030,30,Золото 585,1.31 г.,https://miuz.ru/catalog/pendants/P01-33985-AM/,miuz
10792,pendants,Подвеска с аметистом,21113,14779,30,Золото 585,1.38 г.,https://miuz.ru/catalog/pendants/P01-34005-AM/,miuz
10793,pendants,Подвеска с гранатом,39471,27630,30,Золото 585,2.58 г.,https://miuz.ru/catalog/pendants/P01-34007-GR/,miuz
10794,pendants,Подвеска с гранатом,20348,14244,30,Золото 585,1.33 г.,https://miuz.ru/catalog/pendants/P01-33982-GR/,miuz
10795,pendants,Подвеска с топазом,20654,14457,30,Золото 585,1.35 г.,https://miuz.ru/catalog/pendants/P01-34776-BT/,miuz
10796,pendants,Подвеска с аметистом,16064,11245,30,Золото 585,1.05 г.,https://miuz.ru/catalog/pendants/P01-34009-AM/,miuz
10797,pendants,Подвеска с бриллиантом,43900,21950,50,Золото 585,0.58 г.,https://miuz.ru/catalog/pendants/P01-33644/,miuz
10798,pendants,Подвеска с бриллиантами,108900,43560,60,Золото 585,1.85 г.,https://miuz.ru/catalog/pendants/P01-33655/,miuz
10799,pendants,Подвеска с бриллиантами и сапфиром,78900,47340,40,Золото 585,1.24 г.,https://miuz.ru/catalog/pendants/P01-33621-SA/,miuz
10800,pendants,Подвеска с бриллиантами и изумрудами,70900,42540,40,Золото 585,1.49 г.,https://miuz.ru/catalog/pendants/P01-33634-EM/,miuz
10801,pendants,Подвеска с бриллиантом,66900,33450,50,Золото 585,1. г.,https://miuz.ru/catalog/pendants/P01-33654-W/,miuz
10802,pendants,Подвеска с бриллиантами и рубинами,71900,43140,40,Золото 585,1.37 г.,https://miuz.ru/catalog/pendants/P01-33634-RU/,miuz
10803,pendants,Подвеска с бриллиантами и лондон топазом,36900,22140,40,Золото 585,1.17 г.,https://miuz.ru/catalog/pendants/P01-35787-LB/,miuz
10804,pendants,Подвеска с родолитом,17747,12423,30,Золото 585,1.16 г.,https://miuz.ru/catalog/pendants/P01-W-33667-RL/,miuz
10805,pendants,Подвеска с бриллиантом и гранатом,23900,14340,40,Золото 585,0.93 г.,https://miuz.ru/catalog/pendants/P01-0174GR/,miuz
10806,pendants,Подвеска с цветными бриллиантами,41900,16760,60,Золото 585,1.37 г.,https://miuz.ru/catalog/pendants/P01-35393-C02/,miuz
10807,pendants,Подвеска с фианитом,5460,3822,30,Золото 585,0.39 г.,https://miuz.ru/catalog/pendants/P2031-53-130-02118-1/,miuz
10808,pendants,Подвеска с бриллиантами и жемчугом,49900,19960,60,Золото 585,2.97 г.,https://miuz.ru/catalog/pendants/P108-1982366DP-R17/,miuz
10809,pendants,Подвеска с бриллиантом,25490,15294,40,Золото 585,1.05 г.,https://miuz.ru/catalog/pendants/P01-35763/,miuz
10810,pendants,Подвеска с облагороженными бриллиантами,67900,40740,40,Золото 585,1.34 г.,https://miuz.ru/catalog/pendants/P08-EST-35811B/,miuz
10811,pendants,Подвеска,6930,4851,30,Золото 585,0.45 г.,https://miuz.ru/catalog/pendants/P2020-097957-3-1-0-0/,miuz
10812,pendants,Подвеска с бриллиантами и цветными сапфирами,130900,65450,50,Золото 585,1.54 г.,https://miuz.ru/catalog/pendants/P01-33633-SC/,miuz
10813,pendants,Подвеска с сапфиром,44900,17960,60,Золото 585,1.5 г.,https://miuz.ru/catalog/pendants/P01-34895-SA/,miuz
10814,pendants,Подвеска с гранатом и фианитами,12239,8567,30,Золото 585,0.8 г.,https://miuz.ru/catalog/pendants/P2031-732329-GR/,miuz
10815,pendants,Подвеска с бриллиантами,29990,17994,40,Золото 585,0.83 г.,https://miuz.ru/catalog/pendants/P01-35700/,miuz
10816,pendants,Подвеска с бриллиантом,61900,24760,60,Золото 585,1.57 г.,https://miuz.ru/catalog/pendants/P01-PL-33664/,miuz
10817,pendants,Подвеска с бриллиантом,63900,31950,50,Золото 585,1.7 г.,https://miuz.ru/catalog/pendants/P01-PL-33662/,miuz
10818,pendants,Подвеска с бриллиантом и жемчугом,26900,16140,40,Золото 585,1.48 г.,https://miuz.ru/catalog/pendants/P01-35089-PR/,miuz
10819,pendants,Подвеска с облагороженными бриллиантами,57900,28950,50,Золото 585,1.41 г.,https://miuz.ru/catalog/pendants/P01-35394-B/,miuz
10820,pendants,Подвеска с бриллиантом,132900,53160,60,Золото 585,1.33 г.,https://miuz.ru/catalog/pendants/P01-33652/,miuz
10821,pendants,Подвеска с бриллиантом и сапфиром,18990,7595,60,Золото 585,0.49 г.,https://miuz.ru/catalog/pendants/P01-BS-002/,miuz
10822,pendants,Подвеска с агатом и бриллиантами,26900,16140,40,Золото 585,1.23 г.,https://miuz.ru/catalog/pendants/P01-34090-AGG/,miuz
10823,pendants,Подвеска с бриллиантами,97900,48950,50,Золото 585,1.9 г.,https://miuz.ru/catalog/pendants/P01-L-PL-35042/,miuz
10824,pendants,Подвеска с агатом и бриллиантом,23900,14340,40,Золото 585,0.89 г.,https://miuz.ru/catalog/pendants/P01-0174AGG/,miuz
10825,pendants,Подвеска с бриллиантом,58900,32395,45,Золото 585,0.9 г.,https://miuz.ru/catalog/pendants/P01-SOL215-010-G2/,miuz
10826,pendants,Подвеска с бриллиантами и цветными сапфирами,57900,28950,50,Золото 585,1.73 г.,https://miuz.ru/catalog/pendants/P01-L-PL-35313-B/,miuz
10827,pendants,Подвеска с бриллиантами,62900,31450,50,Золото 585,0.96 г.,https://miuz.ru/catalog/pendants/P755-66723P003-R17/,miuz
10828,pendants,Подвеска с топазом,9485,6640,30,Золото 585,0.62 г.,https://miuz.ru/catalog/pendants/P2031-732808-BT/,miuz
10829,pendants,Подвеска с фианитом,9547,6683,30,Золото 585,0.62 г.,https://miuz.ru/catalog/pendants/P2031-MIS-0061-Y/,miuz
10830,pendants,Подвеска с бриллиантами и цветными сапфирами,63900,31950,50,Золото 585,1.35 г.,https://miuz.ru/catalog/pendants/P2018-PR03070AKS-R17/,miuz
10831,pendants,Подвеска с бриллиантом,4500,2925,35,Серебро 925,1.33 г.,https://miuz.ru/catalog/pendants/P01-SDI-35366/,miuz
10832,pendants,Подвеска с фианитом,18199,12739,30,Золото 585,1.24 г.,https://miuz.ru/catalog/pendants/P01-MD-D-59619-Z/,miuz
10833,pendants,Подвеска с фианитами,12473,8731,30,Золото 585,0.85 г.,https://miuz.ru/catalog/pendants/P2020-AMA-0081/,miuz
10834,pendants,Подвеска с ониксом,13157,9209,30,Золото 585,0.86 г.,https://miuz.ru/catalog/pendants/P2020-096435-2-OX/,miuz
10835,pendants,Подвеска с жемчугом и фианитами,33900,23730,30,Золото 585,1.68 г.,https://miuz.ru/catalog/pendants/P2031-793081-PR/,miuz
10836,pendants,Подвеска с фианитом,7238,5067,30,Золото 585,0.47 г.,https://miuz.ru/catalog/pendants/P37-T302035219-ZI/,miuz
10837,pendants,Подвеска с фианитом,12165,8515,30,Золото 585,0.79 г.,https://miuz.ru/catalog/pendants/P2031-MIS-0059-R/,miuz
10838,pendants,Подвеска,10064,7044,30,Золото 585,0.55 г.,https://miuz.ru/catalog/pendants/P2040-LS-0036/,miuz
10839,pendants,Подвеска,4900,3430,30,Золото 585,0.36 г.,https://miuz.ru/catalog/pendants/P01-59582-Z/,miuz
10840,pendants,Подвеска с облагороженными бриллиантами,86900,52140,40,Золото 585,2.18 г.,https://miuz.ru/catalog/pendants/P01-EST-0542B/,miuz
10841,pendants,Подвеска с бриллиантом и лондон топазом,25900,15540,40,Золото 585,0.95 г.,https://miuz.ru/catalog/pendants/P01-0174LB/,miuz
10842,pendants,Подвеска с фианитом,11619,8133,30,Золото 585,0.83 г.,https://miuz.ru/catalog/pendants/P2031-MIS-0029-R/,miuz
10843,pendants,Подвеска с бриллиантом и эмалью,38900,23340,40,Золото 585,1.42 г.,https://miuz.ru/catalog/pendants/P01-EST-0324/,miuz
10844,pendants,Подвеска с бриллиантами,53900,32340,40,Золото 585,1.56 г.,https://miuz.ru/catalog/pendants/P01-EST-0263/,miuz
10845,pendants,Подвеска с гранатами и фианитами,22796,15957,30,Золото 585,1.49 г.,https://miuz.ru/catalog/pendants/P01-34654-GR/,miuz
10846,pendants,Подвеска с перламутром,8108,5676,30,Золото 585,0.53 г.,https://miuz.ru/catalog/pendants/P2020-096996-1-PM/,miuz
10847,pendants,Подвеска с бриллиантами,47490,23745,50,Золото 585,1.42 г.,https://miuz.ru/catalog/pendants/P01-EST-0245/,miuz
10848,pendants,Подвеска с фианитом,8469,5928,30,Золото 585,0.55 г.,https://miuz.ru/catalog/pendants/P37-T102035218-ZI/,miuz
10849,pendants,Подвеска с бриллиантом,13500,8775,35,Серебро 925,1.39 г.,https://miuz.ru/catalog/pendants/P01-SDI-33664/,miuz
10850,pendants,Подвеска с фианитами,13019,9113,30,Золото 585,0.93 г.,https://miuz.ru/catalog/pendants/P01-L-60205-Z/,miuz
10851,pendants,Подвеска с фианитом,11528,8070,30,Золото 585,0.63 г.,https://miuz.ru/catalog/pendants/P2042-LS-0044-Y/,miuz
10852,pendants,Подвеска с фианитами,13358,9351,30,Золото 585,0.76 г.,https://miuz.ru/catalog/pendants/P2042-LS-0061/,miuz
10853,pendants,Подвеска с бриллиантами и сапфиром,51900,25950,50,Золото 585,1.61 г.,https://miuz.ru/catalog/pendants/P01-35703-SA/,miuz
10854,pendants,Подвеска,22637,14714,35,Золото 585,1.47 г.,https://miuz.ru/catalog/pendants/P01-60095-Z/,miuz
10855,pendants,Подвеска с фианитами,9939,6957,30,Золото 585,0.87 г.,https://miuz.ru/catalog/pendants/P01-59586-Z/,miuz
10856,pendants,Подвеска с гранатом и фианитами,19124,13387,30,Золото 585,1.25 г.,https://miuz.ru/catalog/pendants/P2020-2030391-GR/,miuz
10857,pendants,Подвеска с фианитом,19319,13523,30,Золото 585,1.43 г.,https://miuz.ru/catalog/pendants/P01-59845-Z/,miuz
10858,pendants,Подвеска с топазом,22949,16064,30,Золото 585,1.5 г.,https://miuz.ru/catalog/pendants/P01-34005-BT/,miuz
10859,pendants,Подвеска с фианитами,14279,9995,30,Золото 585,1.02 г.,https://miuz.ru/catalog/pendants/P01-59551-Z/,miuz
10860,pendants,Подвеска с бриллиантами,66490,26596,60,Золото 585,1.56 г.,https://miuz.ru/catalog/pendants/P4201-ILL-043/,miuz
10861,pendants,Подвеска с бриллиантами,49900,19960,60,Золото 585,0.71 г.,https://miuz.ru/catalog/pendants/P19-SG09238P-E1-0.75/,miuz
10862,pendants,Подвеска с бриллиантами,49900,19960,60,Золото 585,0.92 г.,https://miuz.ru/catalog/pendants/P19-SG09238P-G4-0.50/,miuz
10863,pendants,Подвеска с сваровски,12879,9015,30,Золото 585,0.93 г.,https://miuz.ru/catalog/pendants/P01-59535-Z/,miuz
10864,pendants,Подвеска с кварцем,11474,8032,30,Золото 585,0.75 г.,https://miuz.ru/catalog/pendants/P01-33981-SQ/,miuz
10865,pendants,Подвеска с бриллиантами,76490,30595,60,Золото 585,1.25 г.,https://miuz.ru/catalog/pendants/P2501-SP005194OO-R17/,miuz
10866,pendants,Подвеска с сапфиром и фианитами,43900,17560,60,Золото 585,1.35 г.,https://miuz.ru/catalog/pendants/P4150-C-BP31S/,miuz
10867,pendants,Подвеска с сапфирами,51900,20760,60,Золото 585,1.09 г.,https://miuz.ru/catalog/pendants/P4150-C-198840S/,miuz
10868,pendants,Подвеска с бриллиантами и танзанитом,229900,114950,50,Золото 585,1.12 г.,https://miuz.ru/catalog/pendants/P755-65176P002/,miuz
10869,pendants,Подвеска с жемчугом,14990,10493,30,Золото 585,1.29 г.,https://miuz.ru/catalog/pendants/P2031-793141-PR/,miuz
10870,pendants,Подвеска с топазом и фианитами,30292,21204,30,Золото 585,1.98 г.,https://miuz.ru/catalog/pendants/P2031-731932-BT/,miuz
10871,pendants,Подвеска с бриллиантами и сапфирами,75990,30395,60,Золото 585,1.35 г.,https://miuz.ru/catalog/pendants/P01-SH004-SA/,miuz
10872,pendants,Подвеска с фианитом,10639,7447,30,Золото 585,0.73 г.,https://miuz.ru/catalog/pendants/P01-SW-59556-Z/,miuz
10873,pendants,Подвеска с бриллиантом и цветными сапфирами,29900,14950,50,Золото 585,0.81 г.,https://miuz.ru/catalog/pendants/P01-L-35041-SC/,miuz
10874,pendants,Подвеска с агатом и бриллиантами,59900,35940,40,Золото 585,2.12 г.,https://miuz.ru/catalog/pendants/P01-L-35023-AGG/,miuz
10875,pendants,Подвеска с бриллиантом и облагороженным рубином,45900,27540,40,Золото 585,0.99 г.,https://miuz.ru/catalog/pendants/P01-L-35045-RO/,miuz
10876,pendants,Подвеска с фианитами,25070,17550,30,Золото 585,1.37 г.,https://miuz.ru/catalog/pendants/P2042-99EK75-SO003-R/,miuz
10877,pendants,Подвеска с эмалью,18116,12681,30,Золото 585,0.99 г.,https://miuz.ru/catalog/pendants/P2042-12U30-DP0050-Y/,miuz
10878,pendants,Подвеска с бриллиантом,149900,64900,57,Золото 585,0.6 г.,https://miuz.ru/catalog/pendants/P01-CHAMPAGNE-025/,miuz
10879,pendants,Подвеска с цветными сапфирами,45900,22950,50,Золото 585,1.39 г.,https://miuz.ru/catalog/pendants/P01-L-35018-SC/,miuz
10880,pendants,Подвеска с бриллиантом,30900,15450,50,Золото 585,1.02 г.,https://miuz.ru/catalog/pendants/P01-PL-34918/,miuz
10881,pendants,Подвеска с фианитами,21593,15115,30,Золото 585,1.18 г.,https://miuz.ru/catalog/pendants/P2042-LS-0029/,miuz
10882,pendants,Подвеска с фианитами,22325,15627,30,Золото 585,1.2 г.,https://miuz.ru/catalog/pendants/P2042-LS-0031/,miuz
10883,pendants,Подвеска с топазами,20042,14029,30,Золото 585,1.4 г.,https://miuz.ru/catalog/pendants/P01-EST-0246BT/,miuz
10884,pendants,Подвеска с бриллиантами и рубином,37900,22740,40,Золото 585,0.76 г.,https://miuz.ru/catalog/pendants/P01-34757-RU/,miuz
10885,pendants,Подвеска с фианитами,15553,10887,30,Золото 585,1.01 г.,https://miuz.ru/catalog/pendants/P2031-MIL-0005-R/,miuz
10886,pendants,Подвеска с аметистом и бриллиантом,23900,14340,40,Золото 585,0.92 г.,https://miuz.ru/catalog/pendants/P01-0174AM/,miuz
10887,pendants,Подвеска с бриллиантами,79900,39950,50,Золото 585,1.44 г.,https://miuz.ru/catalog/pendants/P178-IGP-9972/,miuz
10888,pendants,Подвеска с облагороженным рубином и цветными сапфирами,33900,20340,40,Золото 585,0.99 г.,https://miuz.ru/catalog/pendants/P01-L-35068-MIX/,miuz
10889,pendants,Подвеска с бриллиантом и облагороженным рубином,66900,40140,40,Золото 585,1.65 г.,https://miuz.ru/catalog/pendants/P01-L-35072-RO/,miuz
10890,pendants,Подвеска с бриллиантами,84900,42450,50,Золото 585,1.49 г.,https://miuz.ru/catalog/pendants/P178-P-1/,miuz
10891,pendants,Подвеска с бриллиантом,28900,14450,50,Золото 585,1.11 г.,https://miuz.ru/catalog/pendants/P01-33960/,miuz
10892,pendants,Подвеска с ониксом,24325,17027,30,Золото 585,1.53 г.,https://miuz.ru/catalog/pendants/P2020-096436-OX/,miuz
10893,pendants,Подвеска,14321,10024,30,Золото 585,0.93 г.,https://miuz.ru/catalog/pendants/P2020-095915-31/,miuz
10894,pendants,Подвеска с бриллиантом,289900,159445,45,Золото 585,0.71 г.,https://miuz.ru/catalog/pendants/P01-SOL163-040-G3/,miuz
10895,pendants,Подвеска с перламутром,28303,19812,30,Золото 585,1.85 г.,https://miuz.ru/catalog/pendants/P2020-096437-1-PM/,miuz
10896,pendants,Подвеска с бриллиантом,63490,34920,45,Золото 585,0.94 г.,https://miuz.ru/catalog/pendants/P01-SOL215-015-G2/,miuz
10897,pendants,Подвеска с фианитом,32023,22416,30,Золото 585,1.75 г.,https://miuz.ru/catalog/pendants/P01-Y-60380-Z/,miuz
10898,pendants,Подвеска с фианитами,19319,12557,35,Золото 585,1.38 г.,https://miuz.ru/catalog/pendants/P01-60019-Z/,miuz
10899,pendants,Подвеска с фианитами,26948,18864,30,Золото 585,1.75 г.,https://miuz.ru/catalog/pendants/P2031-MSL-0002/,miuz
10900,pendants,Подвеска,10796,7557,30,Золото 585,0.59 г.,https://miuz.ru/catalog/pendants/P2042-AMA-0065-R/,miuz
10901,pendants,Подвеска,9881,6917,30,Золото 585,0.54 г.,https://miuz.ru/catalog/pendants/P2042-AMA-0066-Y/,miuz
10902,pendants,Подвеска,19397,13578,30,Золото 585,1.06 г.,https://miuz.ru/catalog/pendants/P2042-AMA-0069-Y/,miuz
10903,pendants,Подвеска,19580,13705,30,Золото 585,1.07 г.,https://miuz.ru/catalog/pendants/P2042-AMA-0067-R/,miuz
10904,pendants,Подвеска с аметистом,13004,9103,30,Золото 585,0.85 г.,https://miuz.ru/catalog/pendants/P01-34010-AM/,miuz
10905,pendants,Подвеска,6580,4606,30,Золото 585,0.48 г.,https://miuz.ru/catalog/pendants/P01-59569-Z/,miuz
10906,pendants,Подвеска с топазом и жемчугом,56900,36984,35,Золото 585,2.45 г.,https://miuz.ru/catalog/pendants/P01-34018-MIX/,miuz
10907,pendants,Подвеска с кварцем,19736,13816,30,Золото 585,1.29 г.,https://miuz.ru/catalog/pendants/P01-33982-SQ/,miuz
10908,pendants,Подвеска с гранатом и цветными сапфирами,184900,73958,60,Золото 585,2.85 г.,https://miuz.ru/catalog/pendants/P4150-C-BPEJ2684MIX/,miuz
10909,pendants,Подвеска с фианитами,4490,4265,5,Серебро 925,2.81 г.,https://miuz.ru/catalog/pendants/P950-CZSMALL02/,miuz
10910,pendants,Подвеска с гранатами и рубинами,112990,45196,60,Золото 585,2.1 г.,https://miuz.ru/catalog/pendants/P4150-C-BPEJ1940MIX/,miuz
10911,pendants,"Подвеска с цитрином, гранатами и рубинами",118990,47596,60,Золото 585,2.11 г.,https://miuz.ru/catalog/pendants/P4150-C-BPEJ4808MIX/,miuz
10912,pendants,Подвеска с гранатами и цветными сапфирами,159900,63960,60,Золото 585,2.73 г.,https://miuz.ru/catalog/pendants/P4150-C-BPEJ5198MIX/,miuz
10913,pendants,Подвеска с бриллиантами и кварцем,68900,27560,60,Золото 585,1.43 г.,https://miuz.ru/catalog/pendants/P4150-D-BPB0594SMK/,miuz
10914,pendants,"Подвеска с цитрином, цветными сапфирами и сапфирами",110900,44359,60,Золото 585,1.72 г.,https://miuz.ru/catalog/pendants/P4150-C-5605SCT/,miuz
10915,pendants,Подвеска с бриллиантами,146900,58760,60,Золото 585,0.92 г.,https://miuz.ru/catalog/pendants/P755-59438P003-R17/,miuz
10916,pendants,Подвеска,11711,8198,30,Золото 585,0.64 г.,https://miuz.ru/catalog/pendants/P2042-LS-0051-R/,miuz
10917,pendants,Подвеска,11162,7814,30,Золото 585,0.61 г.,https://miuz.ru/catalog/pendants/P2040-LS-0038/,miuz
10918,pendants,Подвеска с топазом и фианитами,31516,22061,30,Золото 585,2.06 г.,https://miuz.ru/catalog/pendants/P2031-731931-BT/,miuz
10919,pendants,Подвеска,9515,6661,30,Золото 585,0.52 г.,https://miuz.ru/catalog/pendants/P2031-036556-12/,miuz
10920,pendants,Подвеска с фианитом,5180,3626,30,Золото 585,0.37 г.,https://miuz.ru/catalog/pendants/P2031-52-130-02118-1/,miuz
10921,pendants,Подвеска,45016,31511,30,Золото 585,2.46 г.,https://miuz.ru/catalog/pendants/P2040-XXTP1711-Y/,miuz
10922,pendants,Подвеска с фианитами,7990,7590,5,Серебро 925,1.31 г.,https://miuz.ru/catalog/pendants/P183-PLUM.CH.RED/,miuz
10923,pendants,Подвеска с фианитами,8090,7685,5,Серебро 925,1.24 г.,https://miuz.ru/catalog/pendants/P183-PLUM.PN.YL/,miuz
10924,pendants,Подвеска с бриллиантами,21490,8596,60,Золото 585,0.74 г.,https://miuz.ru/catalog/pendants/P108-1982368DD-R17/,miuz
10925,pendants,Подвеска с бриллиантами и жемчугом,46900,23450,50,Золото 585,2.03 г.,https://miuz.ru/catalog/pendants/P2018-PRU1068AWP-R17/,miuz
